# HELP testmetric the value is always 1.0 and there will be one point per hour for the whole year 2021
# TYPE testmetric gauge
testmetric{foo="bar"} 1.0 1.6175232e+06
testmetric{foo="bar"} 1.0 1.6175268e+06
testmetric{foo="bar"} 1.0 1.6175304e+06
testmetric{foo="bar"} 1.0 1.617534e+06
testmetric{foo="bar"} 1.0 1.6175376e+06
testmetric{foo="bar"} 1.0 1.6175412e+06
testmetric{foo="bar"} 1.0 1.6175448e+06
testmetric{foo="bar"} 1.0 1.6175484e+06
testmetric{foo="bar"} 1.0 1.617552e+06
testmetric{foo="bar"} 1.0 1.6175556e+06
testmetric{foo="bar"} 1.0 1.6175592e+06
testmetric{foo="bar"} 1.0 1.6175628e+06
testmetric{foo="bar"} 1.0 1.6175664e+06
testmetric{foo="bar"} 1.0 1.61757e+06
testmetric{foo="bar"} 1.0 1.6175736e+06
testmetric{foo="bar"} 1.0 1.6175772e+06
testmetric{foo="bar"} 1.0 1.6175808e+06
testmetric{foo="bar"} 1.0 1.6175844e+06
testmetric{foo="bar"} 1.0 1.617588e+06
testmetric{foo="bar"} 1.0 1.6175916e+06
testmetric{foo="bar"} 1.0 1.6175952e+06
testmetric{foo="bar"} 1.0 1.6175988e+06
testmetric{foo="bar"} 1.0 1.6176024e+06
testmetric{foo="bar"} 1.0 1.617606e+06
testmetric{foo="bar"} 1.0 1.6176096e+06
testmetric{foo="bar"} 1.0 1.6176132e+06
testmetric{foo="bar"} 1.0 1.6176168e+06
testmetric{foo="bar"} 1.0 1.6176204e+06
testmetric{foo="bar"} 1.0 1.617624e+06
testmetric{foo="bar"} 1.0 1.6176276e+06
testmetric{foo="bar"} 1.0 1.6176312e+06
testmetric{foo="bar"} 1.0 1.6176348e+06
testmetric{foo="bar"} 1.0 1.6176384e+06
testmetric{foo="bar"} 1.0 1.617642e+06
testmetric{foo="bar"} 1.0 1.6176456e+06
testmetric{foo="bar"} 1.0 1.6176492e+06
testmetric{foo="bar"} 1.0 1.6176528e+06
testmetric{foo="bar"} 1.0 1.6176564e+06
testmetric{foo="bar"} 1.0 1.61766e+06
testmetric{foo="bar"} 1.0 1.6176636e+06
testmetric{foo="bar"} 1.0 1.6176672e+06
testmetric{foo="bar"} 1.0 1.6176708e+06
testmetric{foo="bar"} 1.0 1.6176744e+06
testmetric{foo="bar"} 1.0 1.617678e+06
testmetric{foo="bar"} 1.0 1.6176816e+06
testmetric{foo="bar"} 1.0 1.6176852e+06
testmetric{foo="bar"} 1.0 1.6176888e+06
testmetric{foo="bar"} 1.0 1.6176924e+06
testmetric{foo="bar"} 1.0 1.617696e+06
testmetric{foo="bar"} 1.0 1.6176996e+06
testmetric{foo="bar"} 1.0 1.6177032e+06
testmetric{foo="bar"} 1.0 1.6177068e+06
testmetric{foo="bar"} 1.0 1.6177104e+06
testmetric{foo="bar"} 1.0 1.617714e+06
testmetric{foo="bar"} 1.0 1.6177176e+06
testmetric{foo="bar"} 1.0 1.6177212e+06
testmetric{foo="bar"} 1.0 1.6177248e+06
testmetric{foo="bar"} 1.0 1.6177284e+06
testmetric{foo="bar"} 1.0 1.617732e+06
testmetric{foo="bar"} 1.0 1.6177356e+06
testmetric{foo="bar"} 1.0 1.6177392e+06
testmetric{foo="bar"} 1.0 1.6177428e+06
testmetric{foo="bar"} 1.0 1.6177464e+06
testmetric{foo="bar"} 1.0 1.61775e+06
testmetric{foo="bar"} 1.0 1.6177536e+06
testmetric{foo="bar"} 1.0 1.6177572e+06
testmetric{foo="bar"} 1.0 1.6177608e+06
testmetric{foo="bar"} 1.0 1.6177644e+06
testmetric{foo="bar"} 1.0 1.617768e+06
testmetric{foo="bar"} 1.0 1.6177716e+06
testmetric{foo="bar"} 1.0 1.6177752e+06
testmetric{foo="bar"} 1.0 1.6177788e+06
testmetric{foo="bar"} 1.0 1.6177824e+06
testmetric{foo="bar"} 1.0 1.617786e+06
testmetric{foo="bar"} 1.0 1.6177896e+06
testmetric{foo="bar"} 1.0 1.6177932e+06
testmetric{foo="bar"} 1.0 1.6177968e+06
testmetric{foo="bar"} 1.0 1.6178004e+06
testmetric{foo="bar"} 1.0 1.617804e+06
testmetric{foo="bar"} 1.0 1.6178076e+06
testmetric{foo="bar"} 1.0 1.6178112e+06
testmetric{foo="bar"} 1.0 1.6178148e+06
testmetric{foo="bar"} 1.0 1.6178184e+06
testmetric{foo="bar"} 1.0 1.617822e+06
testmetric{foo="bar"} 1.0 1.6178256e+06
testmetric{foo="bar"} 1.0 1.6178292e+06
testmetric{foo="bar"} 1.0 1.6178328e+06
testmetric{foo="bar"} 1.0 1.6178364e+06
testmetric{foo="bar"} 1.0 1.61784e+06
testmetric{foo="bar"} 1.0 1.6178436e+06
testmetric{foo="bar"} 1.0 1.6178472e+06
testmetric{foo="bar"} 1.0 1.6178508e+06
testmetric{foo="bar"} 1.0 1.6178544e+06
testmetric{foo="bar"} 1.0 1.617858e+06
testmetric{foo="bar"} 1.0 1.6178616e+06
testmetric{foo="bar"} 1.0 1.6178652e+06
testmetric{foo="bar"} 1.0 1.6178688e+06
testmetric{foo="bar"} 1.0 1.6178724e+06
testmetric{foo="bar"} 1.0 1.617876e+06
testmetric{foo="bar"} 1.0 1.6178796e+06
testmetric{foo="bar"} 1.0 1.6178832e+06
testmetric{foo="bar"} 1.0 1.6178868e+06
testmetric{foo="bar"} 1.0 1.6178904e+06
testmetric{foo="bar"} 1.0 1.617894e+06
testmetric{foo="bar"} 1.0 1.6178976e+06
testmetric{foo="bar"} 1.0 1.6179012e+06
testmetric{foo="bar"} 1.0 1.6179048e+06
testmetric{foo="bar"} 1.0 1.6179084e+06
testmetric{foo="bar"} 1.0 1.617912e+06
testmetric{foo="bar"} 1.0 1.6179156e+06
testmetric{foo="bar"} 1.0 1.6179192e+06
testmetric{foo="bar"} 1.0 1.6179228e+06
testmetric{foo="bar"} 1.0 1.6179264e+06
testmetric{foo="bar"} 1.0 1.61793e+06
testmetric{foo="bar"} 1.0 1.6179336e+06
testmetric{foo="bar"} 1.0 1.6179372e+06
testmetric{foo="bar"} 1.0 1.6179408e+06
testmetric{foo="bar"} 1.0 1.6179444e+06
testmetric{foo="bar"} 1.0 1.617948e+06
testmetric{foo="bar"} 1.0 1.6179516e+06
testmetric{foo="bar"} 1.0 1.6179552e+06
testmetric{foo="bar"} 1.0 1.6179588e+06
testmetric{foo="bar"} 1.0 1.6179624e+06
testmetric{foo="bar"} 1.0 1.617966e+06
testmetric{foo="bar"} 1.0 1.6179696e+06
testmetric{foo="bar"} 1.0 1.6179732e+06
testmetric{foo="bar"} 1.0 1.6179768e+06
testmetric{foo="bar"} 1.0 1.6179804e+06
testmetric{foo="bar"} 1.0 1.617984e+06
testmetric{foo="bar"} 1.0 1.6179876e+06
testmetric{foo="bar"} 1.0 1.6179912e+06
testmetric{foo="bar"} 1.0 1.6179948e+06
testmetric{foo="bar"} 1.0 1.6179984e+06
testmetric{foo="bar"} 1.0 1.618002e+06
testmetric{foo="bar"} 1.0 1.6180056e+06
testmetric{foo="bar"} 1.0 1.6180092e+06
testmetric{foo="bar"} 1.0 1.6180128e+06
testmetric{foo="bar"} 1.0 1.6180164e+06
testmetric{foo="bar"} 1.0 1.61802e+06
testmetric{foo="bar"} 1.0 1.6180236e+06
testmetric{foo="bar"} 1.0 1.6180272e+06
testmetric{foo="bar"} 1.0 1.6180308e+06
testmetric{foo="bar"} 1.0 1.6180344e+06
testmetric{foo="bar"} 1.0 1.618038e+06
testmetric{foo="bar"} 1.0 1.6180416e+06
testmetric{foo="bar"} 1.0 1.6180452e+06
testmetric{foo="bar"} 1.0 1.6180488e+06
testmetric{foo="bar"} 1.0 1.6180524e+06
testmetric{foo="bar"} 1.0 1.618056e+06
testmetric{foo="bar"} 1.0 1.6180596e+06
testmetric{foo="bar"} 1.0 1.6180632e+06
testmetric{foo="bar"} 1.0 1.6180668e+06
testmetric{foo="bar"} 1.0 1.6180704e+06
testmetric{foo="bar"} 1.0 1.618074e+06
testmetric{foo="bar"} 1.0 1.6180776e+06
testmetric{foo="bar"} 1.0 1.6180812e+06
testmetric{foo="bar"} 1.0 1.6180848e+06
testmetric{foo="bar"} 1.0 1.6180884e+06
testmetric{foo="bar"} 1.0 1.618092e+06
testmetric{foo="bar"} 1.0 1.6180956e+06
testmetric{foo="bar"} 1.0 1.6180992e+06
testmetric{foo="bar"} 1.0 1.6181028e+06
testmetric{foo="bar"} 1.0 1.6181064e+06
testmetric{foo="bar"} 1.0 1.61811e+06
testmetric{foo="bar"} 1.0 1.6181136e+06
testmetric{foo="bar"} 1.0 1.6181172e+06
testmetric{foo="bar"} 1.0 1.6181208e+06
testmetric{foo="bar"} 1.0 1.6181244e+06
testmetric{foo="bar"} 1.0 1.618128e+06
testmetric{foo="bar"} 1.0 1.6181316e+06
testmetric{foo="bar"} 1.0 1.6181352e+06
testmetric{foo="bar"} 1.0 1.6181388e+06
testmetric{foo="bar"} 1.0 1.6181424e+06
testmetric{foo="bar"} 1.0 1.618146e+06
testmetric{foo="bar"} 1.0 1.6181496e+06
testmetric{foo="bar"} 1.0 1.6181532e+06
testmetric{foo="bar"} 1.0 1.6181568e+06
testmetric{foo="bar"} 1.0 1.6181604e+06
testmetric{foo="bar"} 1.0 1.618164e+06
testmetric{foo="bar"} 1.0 1.6181676e+06
testmetric{foo="bar"} 1.0 1.6181712e+06
testmetric{foo="bar"} 1.0 1.6181748e+06
testmetric{foo="bar"} 1.0 1.6181784e+06
testmetric{foo="bar"} 1.0 1.618182e+06
testmetric{foo="bar"} 1.0 1.6181856e+06
testmetric{foo="bar"} 1.0 1.6181892e+06
testmetric{foo="bar"} 1.0 1.6181928e+06
testmetric{foo="bar"} 1.0 1.6181964e+06
testmetric{foo="bar"} 1.0 1.6182e+06
testmetric{foo="bar"} 1.0 1.6182036e+06
testmetric{foo="bar"} 1.0 1.6182072e+06
testmetric{foo="bar"} 1.0 1.6182108e+06
testmetric{foo="bar"} 1.0 1.6182144e+06
testmetric{foo="bar"} 1.0 1.618218e+06
testmetric{foo="bar"} 1.0 1.6182216e+06
testmetric{foo="bar"} 1.0 1.6182252e+06
testmetric{foo="bar"} 1.0 1.6182288e+06
testmetric{foo="bar"} 1.0 1.6182324e+06
testmetric{foo="bar"} 1.0 1.618236e+06
testmetric{foo="bar"} 1.0 1.6182396e+06
testmetric{foo="bar"} 1.0 1.6182432e+06
testmetric{foo="bar"} 1.0 1.6182468e+06
testmetric{foo="bar"} 1.0 1.6182504e+06
testmetric{foo="bar"} 1.0 1.618254e+06
testmetric{foo="bar"} 1.0 1.6182576e+06
testmetric{foo="bar"} 1.0 1.6182612e+06
testmetric{foo="bar"} 1.0 1.6182648e+06
testmetric{foo="bar"} 1.0 1.6182684e+06
testmetric{foo="bar"} 1.0 1.618272e+06
testmetric{foo="bar"} 1.0 1.6182756e+06
testmetric{foo="bar"} 1.0 1.6182792e+06
testmetric{foo="bar"} 1.0 1.6182828e+06
testmetric{foo="bar"} 1.0 1.6182864e+06
testmetric{foo="bar"} 1.0 1.61829e+06
testmetric{foo="bar"} 1.0 1.6182936e+06
testmetric{foo="bar"} 1.0 1.6182972e+06
testmetric{foo="bar"} 1.0 1.6183008e+06
testmetric{foo="bar"} 1.0 1.6183044e+06
testmetric{foo="bar"} 1.0 1.618308e+06
testmetric{foo="bar"} 1.0 1.6183116e+06
testmetric{foo="bar"} 1.0 1.6183152e+06
testmetric{foo="bar"} 1.0 1.6183188e+06
testmetric{foo="bar"} 1.0 1.6183224e+06
testmetric{foo="bar"} 1.0 1.618326e+06
testmetric{foo="bar"} 1.0 1.6183296e+06
testmetric{foo="bar"} 1.0 1.6183332e+06
testmetric{foo="bar"} 1.0 1.6183368e+06
testmetric{foo="bar"} 1.0 1.6183404e+06
testmetric{foo="bar"} 1.0 1.618344e+06
testmetric{foo="bar"} 1.0 1.6183476e+06
testmetric{foo="bar"} 1.0 1.6183512e+06
testmetric{foo="bar"} 1.0 1.6183548e+06
testmetric{foo="bar"} 1.0 1.6183584e+06
testmetric{foo="bar"} 1.0 1.618362e+06
testmetric{foo="bar"} 1.0 1.6183656e+06
testmetric{foo="bar"} 1.0 1.6183692e+06
testmetric{foo="bar"} 1.0 1.6183728e+06
testmetric{foo="bar"} 1.0 1.6183764e+06
testmetric{foo="bar"} 1.0 1.61838e+06
testmetric{foo="bar"} 1.0 1.6183836e+06
testmetric{foo="bar"} 1.0 1.6183872e+06
testmetric{foo="bar"} 1.0 1.6183908e+06
testmetric{foo="bar"} 1.0 1.6183944e+06
testmetric{foo="bar"} 1.0 1.618398e+06
testmetric{foo="bar"} 1.0 1.6184016e+06
testmetric{foo="bar"} 1.0 1.6184052e+06
testmetric{foo="bar"} 1.0 1.6184088e+06
testmetric{foo="bar"} 1.0 1.6184124e+06
testmetric{foo="bar"} 1.0 1.618416e+06
testmetric{foo="bar"} 1.0 1.6184196e+06
testmetric{foo="bar"} 1.0 1.6184232e+06
testmetric{foo="bar"} 1.0 1.6184268e+06
testmetric{foo="bar"} 1.0 1.6184304e+06
testmetric{foo="bar"} 1.0 1.618434e+06
testmetric{foo="bar"} 1.0 1.6184376e+06
testmetric{foo="bar"} 1.0 1.6184412e+06
testmetric{foo="bar"} 1.0 1.6184448e+06
testmetric{foo="bar"} 1.0 1.6184484e+06
testmetric{foo="bar"} 1.0 1.618452e+06
testmetric{foo="bar"} 1.0 1.6184556e+06
testmetric{foo="bar"} 1.0 1.6184592e+06
testmetric{foo="bar"} 1.0 1.6184628e+06
testmetric{foo="bar"} 1.0 1.6184664e+06
testmetric{foo="bar"} 1.0 1.61847e+06
testmetric{foo="bar"} 1.0 1.6184736e+06
testmetric{foo="bar"} 1.0 1.6184772e+06
testmetric{foo="bar"} 1.0 1.6184808e+06
testmetric{foo="bar"} 1.0 1.6184844e+06
testmetric{foo="bar"} 1.0 1.618488e+06
testmetric{foo="bar"} 1.0 1.6184916e+06
testmetric{foo="bar"} 1.0 1.6184952e+06
testmetric{foo="bar"} 1.0 1.6184988e+06
testmetric{foo="bar"} 1.0 1.6185024e+06
testmetric{foo="bar"} 1.0 1.618506e+06
testmetric{foo="bar"} 1.0 1.6185096e+06
testmetric{foo="bar"} 1.0 1.6185132e+06
testmetric{foo="bar"} 1.0 1.6185168e+06
testmetric{foo="bar"} 1.0 1.6185204e+06
testmetric{foo="bar"} 1.0 1.618524e+06
testmetric{foo="bar"} 1.0 1.6185276e+06
testmetric{foo="bar"} 1.0 1.6185312e+06
testmetric{foo="bar"} 1.0 1.6185348e+06
testmetric{foo="bar"} 1.0 1.6185384e+06
testmetric{foo="bar"} 1.0 1.618542e+06
testmetric{foo="bar"} 1.0 1.6185456e+06
testmetric{foo="bar"} 1.0 1.6185492e+06
testmetric{foo="bar"} 1.0 1.6185528e+06
testmetric{foo="bar"} 1.0 1.6185564e+06
testmetric{foo="bar"} 1.0 1.61856e+06
testmetric{foo="bar"} 1.0 1.6185636e+06
testmetric{foo="bar"} 1.0 1.6185672e+06
testmetric{foo="bar"} 1.0 1.6185708e+06
testmetric{foo="bar"} 1.0 1.6185744e+06
testmetric{foo="bar"} 1.0 1.618578e+06
testmetric{foo="bar"} 1.0 1.6185816e+06
testmetric{foo="bar"} 1.0 1.6185852e+06
testmetric{foo="bar"} 1.0 1.6185888e+06
testmetric{foo="bar"} 1.0 1.6185924e+06
testmetric{foo="bar"} 1.0 1.618596e+06
testmetric{foo="bar"} 1.0 1.6185996e+06
testmetric{foo="bar"} 1.0 1.6186032e+06
testmetric{foo="bar"} 1.0 1.6186068e+06
testmetric{foo="bar"} 1.0 1.6186104e+06
testmetric{foo="bar"} 1.0 1.618614e+06
testmetric{foo="bar"} 1.0 1.6186176e+06
testmetric{foo="bar"} 1.0 1.6186212e+06
testmetric{foo="bar"} 1.0 1.6186248e+06
testmetric{foo="bar"} 1.0 1.6186284e+06
testmetric{foo="bar"} 1.0 1.618632e+06
testmetric{foo="bar"} 1.0 1.6186356e+06
testmetric{foo="bar"} 1.0 1.6186392e+06
testmetric{foo="bar"} 1.0 1.6186428e+06
testmetric{foo="bar"} 1.0 1.6186464e+06
testmetric{foo="bar"} 1.0 1.61865e+06
testmetric{foo="bar"} 1.0 1.6186536e+06
testmetric{foo="bar"} 1.0 1.6186572e+06
testmetric{foo="bar"} 1.0 1.6186608e+06
testmetric{foo="bar"} 1.0 1.6186644e+06
testmetric{foo="bar"} 1.0 1.618668e+06
testmetric{foo="bar"} 1.0 1.6186716e+06
testmetric{foo="bar"} 1.0 1.6186752e+06
testmetric{foo="bar"} 1.0 1.6186788e+06
testmetric{foo="bar"} 1.0 1.6186824e+06
testmetric{foo="bar"} 1.0 1.618686e+06
testmetric{foo="bar"} 1.0 1.6186896e+06
testmetric{foo="bar"} 1.0 1.6186932e+06
testmetric{foo="bar"} 1.0 1.6186968e+06
testmetric{foo="bar"} 1.0 1.6187004e+06
testmetric{foo="bar"} 1.0 1.618704e+06
testmetric{foo="bar"} 1.0 1.6187076e+06
testmetric{foo="bar"} 1.0 1.6187112e+06
testmetric{foo="bar"} 1.0 1.6187148e+06
testmetric{foo="bar"} 1.0 1.6187184e+06
testmetric{foo="bar"} 1.0 1.618722e+06
testmetric{foo="bar"} 1.0 1.6187256e+06
testmetric{foo="bar"} 1.0 1.6187292e+06
testmetric{foo="bar"} 1.0 1.6187328e+06
testmetric{foo="bar"} 1.0 1.6187364e+06
testmetric{foo="bar"} 1.0 1.61874e+06
testmetric{foo="bar"} 1.0 1.6187436e+06
testmetric{foo="bar"} 1.0 1.6187472e+06
testmetric{foo="bar"} 1.0 1.6187508e+06
testmetric{foo="bar"} 1.0 1.6187544e+06
testmetric{foo="bar"} 1.0 1.618758e+06
testmetric{foo="bar"} 1.0 1.6187616e+06
testmetric{foo="bar"} 1.0 1.6187652e+06
testmetric{foo="bar"} 1.0 1.6187688e+06
testmetric{foo="bar"} 1.0 1.6187724e+06
testmetric{foo="bar"} 1.0 1.618776e+06
testmetric{foo="bar"} 1.0 1.6187796e+06
testmetric{foo="bar"} 1.0 1.6187832e+06
testmetric{foo="bar"} 1.0 1.6187868e+06
testmetric{foo="bar"} 1.0 1.6187904e+06
testmetric{foo="bar"} 1.0 1.618794e+06
testmetric{foo="bar"} 1.0 1.6187976e+06
testmetric{foo="bar"} 1.0 1.6188012e+06
testmetric{foo="bar"} 1.0 1.6188048e+06
testmetric{foo="bar"} 1.0 1.6188084e+06
testmetric{foo="bar"} 1.0 1.618812e+06
testmetric{foo="bar"} 1.0 1.6188156e+06
testmetric{foo="bar"} 1.0 1.6188192e+06
testmetric{foo="bar"} 1.0 1.6188228e+06
testmetric{foo="bar"} 1.0 1.6188264e+06
testmetric{foo="bar"} 1.0 1.61883e+06
testmetric{foo="bar"} 1.0 1.6188336e+06
testmetric{foo="bar"} 1.0 1.6188372e+06
testmetric{foo="bar"} 1.0 1.6188408e+06
testmetric{foo="bar"} 1.0 1.6188444e+06
testmetric{foo="bar"} 1.0 1.618848e+06
testmetric{foo="bar"} 1.0 1.6188516e+06
testmetric{foo="bar"} 1.0 1.6188552e+06
testmetric{foo="bar"} 1.0 1.6188588e+06
testmetric{foo="bar"} 1.0 1.6188624e+06
testmetric{foo="bar"} 1.0 1.618866e+06
testmetric{foo="bar"} 1.0 1.6188696e+06
testmetric{foo="bar"} 1.0 1.6188732e+06
testmetric{foo="bar"} 1.0 1.6188768e+06
testmetric{foo="bar"} 1.0 1.6188804e+06
testmetric{foo="bar"} 1.0 1.618884e+06
testmetric{foo="bar"} 1.0 1.6188876e+06
testmetric{foo="bar"} 1.0 1.6188912e+06
testmetric{foo="bar"} 1.0 1.6188948e+06
testmetric{foo="bar"} 1.0 1.6188984e+06
testmetric{foo="bar"} 1.0 1.618902e+06
testmetric{foo="bar"} 1.0 1.6189056e+06
testmetric{foo="bar"} 1.0 1.6189092e+06
testmetric{foo="bar"} 1.0 1.6189128e+06
testmetric{foo="bar"} 1.0 1.6189164e+06
testmetric{foo="bar"} 1.0 1.61892e+06
testmetric{foo="bar"} 1.0 1.6189236e+06
testmetric{foo="bar"} 1.0 1.6189272e+06
testmetric{foo="bar"} 1.0 1.6189308e+06
testmetric{foo="bar"} 1.0 1.6189344e+06
testmetric{foo="bar"} 1.0 1.618938e+06
testmetric{foo="bar"} 1.0 1.6189416e+06
testmetric{foo="bar"} 1.0 1.6189452e+06
testmetric{foo="bar"} 1.0 1.6189488e+06
testmetric{foo="bar"} 1.0 1.6189524e+06
testmetric{foo="bar"} 1.0 1.618956e+06
testmetric{foo="bar"} 1.0 1.6189596e+06
testmetric{foo="bar"} 1.0 1.6189632e+06
testmetric{foo="bar"} 1.0 1.6189668e+06
testmetric{foo="bar"} 1.0 1.6189704e+06
testmetric{foo="bar"} 1.0 1.618974e+06
testmetric{foo="bar"} 1.0 1.6189776e+06
testmetric{foo="bar"} 1.0 1.6189812e+06
testmetric{foo="bar"} 1.0 1.6189848e+06
testmetric{foo="bar"} 1.0 1.6189884e+06
testmetric{foo="bar"} 1.0 1.618992e+06
testmetric{foo="bar"} 1.0 1.6189956e+06
testmetric{foo="bar"} 1.0 1.6189992e+06
testmetric{foo="bar"} 1.0 1.6190028e+06
testmetric{foo="bar"} 1.0 1.6190064e+06
testmetric{foo="bar"} 1.0 1.61901e+06
testmetric{foo="bar"} 1.0 1.6190136e+06
testmetric{foo="bar"} 1.0 1.6190172e+06
testmetric{foo="bar"} 1.0 1.6190208e+06
testmetric{foo="bar"} 1.0 1.6190244e+06
testmetric{foo="bar"} 1.0 1.619028e+06
testmetric{foo="bar"} 1.0 1.6190316e+06
testmetric{foo="bar"} 1.0 1.6190352e+06
testmetric{foo="bar"} 1.0 1.6190388e+06
testmetric{foo="bar"} 1.0 1.6190424e+06
testmetric{foo="bar"} 1.0 1.619046e+06
testmetric{foo="bar"} 1.0 1.6190496e+06
testmetric{foo="bar"} 1.0 1.6190532e+06
testmetric{foo="bar"} 1.0 1.6190568e+06
testmetric{foo="bar"} 1.0 1.6190604e+06
testmetric{foo="bar"} 1.0 1.619064e+06
testmetric{foo="bar"} 1.0 1.6190676e+06
testmetric{foo="bar"} 1.0 1.6190712e+06
testmetric{foo="bar"} 1.0 1.6190748e+06
testmetric{foo="bar"} 1.0 1.6190784e+06
testmetric{foo="bar"} 1.0 1.619082e+06
testmetric{foo="bar"} 1.0 1.6190856e+06
testmetric{foo="bar"} 1.0 1.6190892e+06
testmetric{foo="bar"} 1.0 1.6190928e+06
testmetric{foo="bar"} 1.0 1.6190964e+06
testmetric{foo="bar"} 1.0 1.6191e+06
testmetric{foo="bar"} 1.0 1.6191036e+06
testmetric{foo="bar"} 1.0 1.6191072e+06
testmetric{foo="bar"} 1.0 1.6191108e+06
testmetric{foo="bar"} 1.0 1.6191144e+06
testmetric{foo="bar"} 1.0 1.619118e+06
testmetric{foo="bar"} 1.0 1.6191216e+06
testmetric{foo="bar"} 1.0 1.6191252e+06
testmetric{foo="bar"} 1.0 1.6191288e+06
testmetric{foo="bar"} 1.0 1.6191324e+06
testmetric{foo="bar"} 1.0 1.619136e+06
testmetric{foo="bar"} 1.0 1.6191396e+06
testmetric{foo="bar"} 1.0 1.6191432e+06
testmetric{foo="bar"} 1.0 1.6191468e+06
testmetric{foo="bar"} 1.0 1.6191504e+06
testmetric{foo="bar"} 1.0 1.619154e+06
testmetric{foo="bar"} 1.0 1.6191576e+06
testmetric{foo="bar"} 1.0 1.6191612e+06
testmetric{foo="bar"} 1.0 1.6191648e+06
testmetric{foo="bar"} 1.0 1.6191684e+06
testmetric{foo="bar"} 1.0 1.619172e+06
testmetric{foo="bar"} 1.0 1.6191756e+06
testmetric{foo="bar"} 1.0 1.6191792e+06
testmetric{foo="bar"} 1.0 1.6191828e+06
testmetric{foo="bar"} 1.0 1.6191864e+06
testmetric{foo="bar"} 1.0 1.61919e+06
testmetric{foo="bar"} 1.0 1.6191936e+06
testmetric{foo="bar"} 1.0 1.6191972e+06
testmetric{foo="bar"} 1.0 1.6192008e+06
testmetric{foo="bar"} 1.0 1.6192044e+06
testmetric{foo="bar"} 1.0 1.619208e+06
testmetric{foo="bar"} 1.0 1.6192116e+06
testmetric{foo="bar"} 1.0 1.6192152e+06
testmetric{foo="bar"} 1.0 1.6192188e+06
testmetric{foo="bar"} 1.0 1.6192224e+06
testmetric{foo="bar"} 1.0 1.619226e+06
testmetric{foo="bar"} 1.0 1.6192296e+06
testmetric{foo="bar"} 1.0 1.6192332e+06
testmetric{foo="bar"} 1.0 1.6192368e+06
testmetric{foo="bar"} 1.0 1.6192404e+06
testmetric{foo="bar"} 1.0 1.619244e+06
testmetric{foo="bar"} 1.0 1.6192476e+06
testmetric{foo="bar"} 1.0 1.6192512e+06
testmetric{foo="bar"} 1.0 1.6192548e+06
testmetric{foo="bar"} 1.0 1.6192584e+06
testmetric{foo="bar"} 1.0 1.619262e+06
testmetric{foo="bar"} 1.0 1.6192656e+06
testmetric{foo="bar"} 1.0 1.6192692e+06
testmetric{foo="bar"} 1.0 1.6192728e+06
testmetric{foo="bar"} 1.0 1.6192764e+06
testmetric{foo="bar"} 1.0 1.61928e+06
testmetric{foo="bar"} 1.0 1.6192836e+06
testmetric{foo="bar"} 1.0 1.6192872e+06
testmetric{foo="bar"} 1.0 1.6192908e+06
testmetric{foo="bar"} 1.0 1.6192944e+06
testmetric{foo="bar"} 1.0 1.619298e+06
testmetric{foo="bar"} 1.0 1.6193016e+06
testmetric{foo="bar"} 1.0 1.6193052e+06
testmetric{foo="bar"} 1.0 1.6193088e+06
testmetric{foo="bar"} 1.0 1.6193124e+06
testmetric{foo="bar"} 1.0 1.619316e+06
testmetric{foo="bar"} 1.0 1.6193196e+06
testmetric{foo="bar"} 1.0 1.6193232e+06
testmetric{foo="bar"} 1.0 1.6193268e+06
testmetric{foo="bar"} 1.0 1.6193304e+06
testmetric{foo="bar"} 1.0 1.619334e+06
testmetric{foo="bar"} 1.0 1.6193376e+06
testmetric{foo="bar"} 1.0 1.6193412e+06
testmetric{foo="bar"} 1.0 1.6193448e+06
testmetric{foo="bar"} 1.0 1.6193484e+06
testmetric{foo="bar"} 1.0 1.619352e+06
testmetric{foo="bar"} 1.0 1.6193556e+06
testmetric{foo="bar"} 1.0 1.6193592e+06
testmetric{foo="bar"} 1.0 1.6193628e+06
testmetric{foo="bar"} 1.0 1.6193664e+06
testmetric{foo="bar"} 1.0 1.61937e+06
testmetric{foo="bar"} 1.0 1.6193736e+06
testmetric{foo="bar"} 1.0 1.6193772e+06
testmetric{foo="bar"} 1.0 1.6193808e+06
testmetric{foo="bar"} 1.0 1.6193844e+06
testmetric{foo="bar"} 1.0 1.619388e+06
testmetric{foo="bar"} 1.0 1.6193916e+06
testmetric{foo="bar"} 1.0 1.6193952e+06
testmetric{foo="bar"} 1.0 1.6193988e+06
testmetric{foo="bar"} 1.0 1.6194024e+06
testmetric{foo="bar"} 1.0 1.619406e+06
testmetric{foo="bar"} 1.0 1.6194096e+06
testmetric{foo="bar"} 1.0 1.6194132e+06
testmetric{foo="bar"} 1.0 1.6194168e+06
testmetric{foo="bar"} 1.0 1.6194204e+06
testmetric{foo="bar"} 1.0 1.619424e+06
testmetric{foo="bar"} 1.0 1.6194276e+06
testmetric{foo="bar"} 1.0 1.6194312e+06
testmetric{foo="bar"} 1.0 1.6194348e+06
testmetric{foo="bar"} 1.0 1.6194384e+06
testmetric{foo="bar"} 1.0 1.619442e+06
testmetric{foo="bar"} 1.0 1.6194456e+06
testmetric{foo="bar"} 1.0 1.6194492e+06
testmetric{foo="bar"} 1.0 1.6194528e+06
testmetric{foo="bar"} 1.0 1.6194564e+06
testmetric{foo="bar"} 1.0 1.61946e+06
testmetric{foo="bar"} 1.0 1.6194636e+06
